[2024-10-10 23:48:29.580] [multi_sink] [info] Action: Join | Nickname: aa | Result: Success
[2024-10-10 23:48:29.913] [multi_sink] [info] Action: Login | Nickname: aa | Result: Success
[2024-10-10 23:48:29.920] [multi_sink] [info] Action: Spawn | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (100, 100, 500, Yaw: 50) | Result: Success
[2024-10-10 23:50:02.712] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:02.713] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:03.045] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:03.046] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:03.379] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:03.380] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:03.712] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:03.713] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:04.045] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:04.046] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:04.379] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:04.380] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:04.712] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:04.713] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:05.045] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:05.046] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:05.379] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:05.380] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:05.712] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:05.713] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:06.048] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:06.049] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:06.204] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1544.5356, 1086.1691, 101.65, Yaw: 58.010532) | Result: Success
[2024-10-10 23:50:06.247] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1550.3043, 1088.3373, 101.65, Yaw: 3.2105317) | Result: Success
[2024-10-10 23:50:06.257] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:06.279] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1556.6233, 1089.2267, 101.65, Yaw: -52.989468) | Result: Success
[2024-10-10 23:50:06.393] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1583.5641, 1072.133, 108.1208, Yaw: -48.789467) | Result: Success
[2024-10-10 23:50:06.463] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:06.474] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1607.3851, 1050.3534, 160.67433, Yaw: -40.56447) | Result: Success
[2024-10-10 23:50:06.484] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1610.6925, 1047.3271, 166.96118, Yaw: -38.289467) | Result: Success
[2024-10-10 23:50:06.524] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1623.8333, 1035.4292, 189.91924, Yaw: 0) | Result: Success
[2024-10-10 23:50:06.533] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1627.1786, 1032.4255, 195.39636, Yaw: 0) | Result: Success
[2024-10-10 23:50:06.664] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1671.7515, 992.3869, 259.4006, Yaw: 172.33553) | Result: Success
[2024-10-10 23:50:06.674] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:06.675] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1675.441, 988.9901, 264.07846, Yaw: 172.51053) | Result: Success
[2024-10-10 23:50:06.780] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1705.8586, 957.39484, 302.17606, Yaw: 131.71053) | Result: Success
[2024-10-10 23:50:06.880] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:06.890] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1731.0375, 928.11285, 330.60327, Yaw: 87.235535) | Result: Success
[2024-10-10 23:50:06.919] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1736.8234, 921.8028, 335.91364, Yaw: 0) | Result: Success
[2024-10-10 23:50:06.928] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1738.6757, 919.82477, 337.44934, Yaw: 0) | Result: Success
[2024-10-10 23:50:07.013] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1756.2953, 900.9835, 348.11612, Yaw: -91.53947) | Result: Success
[2024-10-10 23:50:07.023] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1758.2467, 898.80804, 348.85953, Yaw: -91.36447) | Result: Success
[2024-10-10 23:50:07.083] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:07.131] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1780.693, 869.2778, 351.1102, Yaw: 100.18553) | Result: Success
[2024-10-10 23:50:07.141] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1782.578, 866.5451, 350.7694, Yaw: 147.46054) | Result: Success
[2024-10-10 23:50:07.172] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1788.641, 857.45123, 348.97855, Yaw: 110.51054) | Result: Success
[2024-10-10 23:50:07.285] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:07.376] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1819.2432, 812.96436, 313.72964, Yaw: 126.96053) | Result: Success
[2024-10-10 23:50:07.487] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:07.546] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1830.7592, 793.81885, 252.97751, Yaw: 95.610535) | Result: Success
[2024-10-10 23:50:07.690] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:07.710] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1833.9287, 793.3893, 168.02333, Yaw: 95.78554) | Result: Success
[2024-10-10 23:50:07.755] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1834.4318, 797.0136, 140.43684, Yaw: 48.685535) | Result: Success
[2024-10-10 23:50:07.773] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1834.7526, 798.7878, 128.96599, Yaw: 47.460533) | Result: Success
[2024-10-10 23:50:07.782] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1835.0076, 799.8872, 122.19554, Yaw: 45.360535) | Result: Success
[2024-10-10 23:50:07.893] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:07.894] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1845.951, 817.537, 101.649994, Yaw: 0) | Result: Success
[2024-10-10 23:50:07.903] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1846.9232, 818.6942, 101.649994, Yaw: 0) | Result: Success
[2024-10-10 23:50:08.097] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:08.108] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1848.7448, 820.86255, 101.649994, Yaw: 0) | Result: Success
[2024-10-10 23:50:08.143] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1848.8495, 820.95874, 101.649994, Yaw: 42.560535) | Result: Success
[2024-10-10 23:50:08.151] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1849.0591, 821.1511, 101.649994, Yaw: 42.560535) | Result: Success
[2024-10-10 23:50:08.202] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1852.5283, 824.3369, 107.44935, Yaw: 42.560535) | Result: Success
[2024-10-10 23:50:08.304] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:08.315] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1866.4432, 837.1146, 179.20393, Yaw: 42.560535) | Result: Success
[2024-10-10 23:50:08.325] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1867.963, 838.5102, 184.82893, Yaw: 42.560535) | Result: Success
[2024-10-10 23:50:08.511] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:08.512] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1906.7356, 874.1142, 274.5461, Yaw: 0) | Result: Success
[2024-10-10 23:50:08.522] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1909.213, 876.38916, 278.3159, Yaw: 0) | Result: Success
[2024-10-10 23:50:08.708] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1956.2329, 919.6001, 331.9647, Yaw: 136.58554) | Result: Success
[2024-10-10 23:50:08.718] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:08.719] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1958.7445, 922.0402, 333.92456, Yaw: 136.76053) | Result: Success
[2024-10-10 23:50:08.826] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1981.8348, 950.74976, 348.30618, Yaw: 0) | Result: Success
[2024-10-10 23:50:08.835] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1983.604, 953.4178, 349.0133, Yaw: 0) | Result: Success
[2024-10-10 23:50:08.922] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:09.035] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2021.9816, 1011.2913, 343.70224, Yaw: 0) | Result: Success
[2024-10-10 23:50:09.127] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:09.170] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2047.3118, 1049.4894, 318.56854, Yaw: 0) | Result: Success
[2024-10-10 23:50:09.289] [multi_sink] [info] Action: Attack | Attacker: CREATURE_TYPE_PLAYER (bb, ObjectId: 7) | Victim: CREATURE_TYPE_MONSTER (WeakMonster, ObjectId: 8) | Position: (2047.3118, 1049.4894, 318.56854, Yaw: 0) | Damage: 20 | Result: Success
[2024-10-10 23:50:09.289] [multi_sink] [info] Action: Hit | Attacker: CREATURE_TYPE_PLAYER (bb, ObjectId: 7) | Victim: CREATURE_TYPE_MONSTER (ObjectId: 8, Nickname: WeakMonster) | Position: (2047.3118, 1049.4894, 318.56854, Yaw: 0) | HP: 0 | Damage: 20 | Result: Success
[2024-10-10 23:50:09.290] [multi_sink] [info] Action: IncreaseExp | Entity: Player | Nickname: bb | RewardExp: 5 | Result: Success
[2024-10-10 23:50:09.323] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2076.9062, 1094.1179, 267.41824, Yaw: 0) | Result: Success
[2024-10-10 23:50:09.330] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:09.474] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2069.1516, 1151.3187, 299.80237, Yaw: -130.78946) | Result: Success
[2024-10-10 23:50:09.482] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2068.3845, 1154.5657, 301.62662, Yaw: -130.78946) | Result: Success
[2024-10-10 23:50:09.533] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:09.601] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2054.138, 1195.9634, 319.79776, Yaw: 0) | Result: Success
[2024-10-10 23:50:09.609] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2052.8738, 1198.7828, 320.59564, Yaw: 0) | Result: Success
[2024-10-10 23:50:09.737] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:09.810] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (2023.9313, 1263.3258, 318.26334, Yaw: 0) | Result: Success
[2024-10-10 23:50:09.937] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:10.017] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1993.9591, 1330.165, 274.2467, Yaw: 0) | Result: Success
[2024-10-10 23:50:10.451] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:10.453] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:10.785] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:10.786] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:11.118] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:11.119] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:11.452] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:11.453] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:11.785] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:11.786] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:12.118] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:12.119] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:12.452] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:12.453] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:12.785] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:12.786] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:13.118] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:13.120] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:13.452] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:13.453] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:13.786] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:13.787] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:14.119] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:14.120] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:14.453] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:14.454] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:14.787] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:14.788] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:15.120] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:15.121] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:15.453] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:15.454] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:15.787] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:15.788] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1941.0314, 1448.1964, 101.65, Yaw: 0) | Result: Success
